Date,Open,High,Low,Close 
2003-12-31,193,195,193,195
2004-01-02,194,194,192,192
2004-01-05,196,197,196,197
2004-01-06,200,201,200,201
2004-01-07,198,203,198,203
2004-01-08,199,199,199,199
2004-01-09,199,201,199,201
2004-01-12,205.5,211,205.5,211
2004-01-13,215,219,215,219
2004-01-14,210,219,210,219
2004-01-15,211,211,209,209
2004-01-16,211,214,211,214
2004-01-19,213,213,213,213
2004-01-20,213,213,213,213
2004-01-21,223.5,230,223.5,230
2004-01-22,236.5,241.75,236.5,241.75
2004-01-23,246,246,239,239
2004-01-26,233,233,233,233
2004-01-27,223,230,223,230
2004-01-28,235,239,235,239
2004-01-29,239,239,233,233
2004-01-30,227,230,227,230
2004-02-02,229.5,231,229.5,231
2004-02-03,228,230,228,230
2004-02-04,230,237,230,237
2004-02-05,237,237,237,237
2004-02-06,234,236,234,236
2004-02-09,235,237,235,237
2004-02-10,235.5,235.5,235.25,235.25
2004-02-11,236,236,236,236
2004-02-12,239.5,240,239.5,240
2004-02-13,240,240,239,239
2004-02-16,240,240,239,239
2004-02-17,239,240.5,239,240.5
2004-02-18,244,246,244,246
2004-02-19,242.5,242.5,239,239
2004-02-20,239,239,238,238
2004-02-23,223,226,223,226
2004-02-24,232,237,232,237
2004-02-25,231,231,230,230
2004-02-26,226,226,226,226
2004-02-27,232,232,229,229
2004-03-01,235,238,235,238
2004-03-02,238,238,236,236
2004-03-03,236,239,236,239
2004-03-04,237,239.5,237,239.5
2004-03-05,246,250,246,250
2004-03-08,258,258,256,256
2004-03-09,259,259,256,256
2004-03-10,259,264,259,264
2004-03-11,262.5,270,262.5,270
2004-03-12,277,282,277,282
2004-03-15,282,282,278.75,278.75
2004-03-16,280,280,280,280
2004-03-17,280,280,280,280
2004-03-18,274,274,272,272
2004-03-19,275,279,275,279
2004-03-22,281,281,281,281
2004-03-23,287,287,286,286
2004-03-24,286,288,286,288
2004-03-25,282,285,282,285
2004-03-26,284,286,284,286
2004-03-29,283,285,283,285
2004-03-30,286,286,286,286
2004-03-31,284,285,284,285
2004-04-01,286,290,286,290
2004-04-02,315,315,310,310
2004-04-05,310,310,308,308
2004-04-06,310,310,310,310
2004-04-07,320,320,319,319
2004-04-08,322,322,322,322
2004-04-13,333,333,333,333
2004-04-14,324.5,324.5,320,320
2004-04-15,324.5,324.5,320,320
2004-04-16,311,311,309,309
2004-04-19,316,317.5,316,317.5
2004-04-20,321,321,316,316
2004-04-21,302,302,291,291
2004-04-22,266,266,257,257
2004-04-23,272,278,272,278
2004-04-26,276,276,272,272
2004-04-27,278.5,278.5,278,278
2004-04-28,272,278,272,278
2004-04-29,237,240,237,240
2004-04-30,250,252,250,252
2004-05-04,262,265,262,265
2004-05-05,255,255,249,249
2004-05-06,250,254,250,254
2004-05-07,253,253,251,251
2004-05-10,231,231,229,229
2004-05-11,235,237,235,237
2004-05-12,241,241,241,241
2004-05-13,243,243,242,242
